subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,lambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-36554,linear,over,trial,18,sender,100,0.5,5,57,67,62,5,-5,-11,-8,2458.565492103233,1642697978890,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642697680701,0
sona-36554,linear,over,trial,19,receiver,100,0.5,5,76,79,70,-6,0,-17,-8,6105.71980736642,1642697993513,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642697680701,0
sona-36554,linear,over,trial,20,sender,100,0.5,5,51,60,55,4,-4,-13,-12,2899.2656821615647,1642698114484,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698114484,0
sona-36554,linear,over,trial,21,receiver,100,0.5,5,21,26,26,-5,5,-18,-7,5143.027742100059,1642698130702,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698114484,0
sona-36554,linear,over,trial,22,sender,100,0.5,5,85,101,89,4,-4,-14,-11,2205.9356952062376,1642698188509,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698114484,0
sona-36554,linear,over,trial,23,receiver,100,0.5,5,59,65,56,-3,0,-17,-11,7355.730353869078,1642698204166,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698114484,0
sona-36554,linear,over,trial,24,sender,100,0.5,5,16,31,28,12,-12,-5,-23,2170.8871685865242,1642698248697,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698114484,0
sona-36554,linear,over,trial,25,receiver,100,0.5,5,77,82,72,-5,0,-10,-23,5373.347734548279,1642698258186,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698258186,0
sona-36554,linear,over,trial,26,sender,100,0.5,5,33,38,30,0,-3,-10,-26,2142.5395309591754,1642698278899,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698258186,0
sona-36554,linear,over,trial,27,receiver,100,0.5,5,28,35,30,-2,2,-12,-24,5919.152298849676,1642698289396,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698258186,0
sona-36554,linear,over,trial,28,sender,100,0.5,5,24,31,25,1,-1,-11,-25,2341.2866477940206,1642698313023,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698258186,0
sona-36554,linear,over,trial,29,receiver,100,0.5,5,48,51,45,-3,0,-14,-25,5192.71717061902,1642698325988,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698258186,0
sona-36554,linear,over,trial,30,sender,100,0.5,5,36,25,21,0,-15,-14,-40,2508.4144186035037,1642698361866,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",36,25,1642698361867,0
sona-36554,linear,over,trial,31,receiver,100,0.5,5,34,42,35,-1,1,-15,-39,5623.26512759473,1642698387430,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698361867,0
sona-36554,linear,over,trial,32,sender,100,0.5,5,90,80,77,0,-13,-15,-52,2549.8410037919825,1642698426615,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698361867,0
sona-36554,linear,over,trial,33,receiver,100,0.5,5,30,35,30,0,0,-15,-52,6080.674909242969,1642698440060,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698361867,0
sona-36554,linear,over,trial,34,sender,100,0.5,5,36,45,38,2,-2,-13,-54,2443.7267163237493,1642698617890,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698361867,0
sona-36554,linear,over,trial,35,receiver,100,0.5,5,33,35,30,-3,0,-16,-54,5252.574635087694,1642698625908,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",35,35,1642698625908,0
sona-36554,linear,over,trial,36,sender,100,0.5,5,31,38,37,6,-6,-10,-60,2689.9234002116414,1642698653673,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642698625908,0
sona-36554,linear,over,trial,37,receiver,100,0.5,5,60,67,60,0,0,-10,-60,5280.666092647623,1642698662191,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642698625908,0
sona-36554,linear,over,trial,38,sender,100,0.5,5,25,41,37,12,-12,2,-72,2182.9525200957055,1642698711010,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",25,25,1642698711010,0
sona-36554,linear,over,trial,39,receiver,100,0.5,5,45,50,40,-5,0,-3,-72,6094.830704131488,1642698727436,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698711010,0
sona-36554,linear,over,trial,40,sender,100,0.5,5,14,29,21,7,-7,4,-79,3237.5320459542927,1642698786521,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698786522,0
sona-36554,linear,over,trial,41,receiver,100,0.5,5,75,78,68,-7,0,-3,-79,6108.512738111033,1642698803465,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698786522,0
sona-36554,linear,over,trial,42,sender,100,0.5,5,49,55,49,0,0,-3,-79,2431.0361592649206,1642698822607,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698786522,0
sona-36554,linear,over,trial,43,receiver,100,0.5,5,56,63,54,-2,0,-5,-79,6073.955624852482,1642698847556,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698786522,0
sona-36554,linear,over,trial,44,sender,100,0.5,5,32,45,44,12,-12,7,-91,2945.071798877325,1642698890233,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698786522,0
sona-36554,linear,over,trial,45,receiver,100,0.5,5,48,54,49,-1,1,6,-90,5428.899921974287,1642698901380,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698901380,0
sona-36554,linear,over,trial,46,sender,100,0.5,5,36,41,37,1,-1,7,-91,2557.524934413783,1642698918874,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698901380,0
sona-36554,linear,over,trial,47,receiver,100,0.5,5,35,36,30,-5,0,2,-91,5714.122012899374,1642698930650,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698901380,0
sona-36554,linear,over,trial,48,sender,100,0.5,5,21,35,31,10,-10,12,-101,2500.672452674693,1642698977364,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698901380,0
sona-36554,linear,over,trial,49,receiver,100,0.5,5,44,50,40,-4,0,8,-101,6253.099971948469,1642698987768,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642698901380,0
sona-36554,linear,over,trial,50,sender,100,0.5,5,22,28,25,3,-3,11,-104,2663.4310088858647,1642699009113,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699009113,0
sona-36554,linear,over,trial,51,receiver,100,0.5,5,53,57,50,-3,0,8,-104,6809.240860540114,1642699026431,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699009113,0
sona-36554,linear,over,trial,52,sender,100,0.5,5,14,30,24,10,-10,18,-114,2125.6398977769013,1642699072881,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699009113,0
sona-36554,linear,over,trial,53,receiver,100,0.5,5,49,59,50,-1,1,17,-113,6235.4756694436455,1642699086211,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699009113,0
sona-36554,linear,over,trial,54,sender,100,0.5,5,82,85,82,0,0,17,-113,2714.7702341537934,1642699103636,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",82,82,1642699103636,0
sona-36554,linear,over,trial,55,receiver,100,0.5,5,63,69,59,-4,0,13,-113,6797.3388271558615,1642699123916,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699123916,0
sona-36554,linear,over,trial,56,sender,100,0.5,5,43,43,39,0,-4,13,-117,2651.9826201348583,1642699137713,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699123916,0
sona-36554,linear,over,trial,57,receiver,100,0.5,5,41,47,40,-1,0,12,-117,5429.936663414961,1642699148312,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699123916,0
sona-36554,linear,over,trial,58,sender,100,0.5,5,27,42,38,11,-11,23,-128,2079.0649667861453,1642699198376,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699123916,0
sona-36554,linear,over,trial,59,receiver,100,0.5,5,33,36,30,-3,0,20,-128,5845.955260061672,1642699218463,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699123916,0
sona-36554,linear,over,trial,60,sender,100,0.5,5,36,41,37,1,-1,21,-129,2946.334585959729,1642699267401,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699267401,0
sona-36554,linear,over,trial,61,receiver,100,0.5,5,52,56,50,-2,0,19,-129,6037.872642419535,1642699278974,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699267401,0
sona-36554,linear,over,trial,62,sender,100,0.5,5,43,46,39,0,-4,19,-133,2133.439228989119,1642699300005,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699267401,0
sona-36554,linear,over,trial,63,receiver,100,0.5,5,74,79,69,-5,0,14,-133,6650.360678120915,1642699312798,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699267401,0
sona-36554,linear,over,trial,64,sender,100,0.5,5,59,61,52,0,-7,14,-140,2068.9090263067856,1642699323546,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699267401,0
sona-36554,linear,over,trial,65,receiver,100,0.5,5,53,63,58,-5,5,9,-135,5458.064813703709,1642699335086,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699335086,0
sona-36554,linear,over,trial,66,sender,100,0.5,5,44,44,39,0,-5,9,-140,2452.583032297008,1642699347493,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642699335086,0
sona-36554,linear,over,trial,67,receiver,100,0.5,5,57,64,60,-3,3,6,-137,5763.8821576476685,1642699356678,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",64,64,1642699356679,0
sona-36554,linear,over,trial,68,sender,100,0.5,5,78,78,76,0,-2,6,-139,2317.1546121329675,1642699371210,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699356679,0
sona-36554,linear,over,trial,69,receiver,100,0.5,5,64,69,60,-4,0,2,-139,5952.579746544619,1642699382837,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699356679,0
sona-36554,linear,over,trial,70,sender,100,0.5,5,75,76,73,0,-2,2,-141,2797.574261666973,1642699399693,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699399693,0
sona-36554,linear,over,trial,71,receiver,100,0.5,5,53,61,59,-6,6,-4,-135,5416.493014733189,1642699411316,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",61,61,1642699411317,0
sona-36554,linear,over,trial,72,sender,100,0.5,5,23,38,34,11,-11,7,-146,2827.1508401924957,1642699458013,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699411317,0
sona-36554,linear,over,trial,73,receiver,100,0.5,5,56,58,52,-4,0,3,-146,5467.107269062457,1642699483076,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699411317,0
sona-36554,linear,over,trial,74,sender,100,0.5,5,48,48,45,0,-3,3,-149,2307.1953986923836,1642699491409,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699411317,0
sona-36554,linear,over,trial,75,receiver,100,0.5,5,67,74,65,-2,0,1,-149,7422.019923865099,1642699503002,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699503002,0
sona-36554,linear,over,trial,76,sender,100,0.5,5,79,79,75,0,-4,1,-153,2287.926353982777,1642699515106,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699503002,0
sona-36554,linear,over,trial,77,receiver,100,0.5,5,77,86,78,-1,1,0,-152,6027.850989221428,1642699527716,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699503002,0
sona-36554,linear,over,trial,78,sender,100,0.5,5,77,77,69,0,-8,0,-160,2243.2612833994676,1642699536559,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699503002,0
sona-36554,linear,over,trial,79,receiver,100,0.5,5,65,70,67,-2,2,-2,-158,6240.400185703102,1642699552397,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699503002,0
sona-36554,linear,over,trial,80,sender,100,0.5,5,59,71,63,4,-4,2,-162,2822.4379516152603,1642699581958,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699581958,0
sona-36554,linear,over,trial,81,receiver,100,0.5,5,71,74,70,-1,0,1,-162,6003.289734197664,1642699594737,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699581958,0
sona-36554,linear,over,trial,82,sender,100,0.5,5,51,55,47,0,-4,1,-166,2757.5961098653315,1642699612957,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699581958,0
sona-36554,linear,over,trial,83,receiver,100,0.5,5,79,85,80,-1,1,0,-165,6319.507054288684,1642699621926,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699581958,0
sona-36554,linear,over,trial,84,sender,100,0.5,5,18,36,33,15,-15,15,-180,2132.701440799,1642699681521,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699581958,0
sona-36554,linear,over,trial,85,receiver,100,0.5,5,28,31,27,-1,0,14,-180,5776.900756663745,1642699699997,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",31,31,1642699699997,0
sona-36554,linear,over,trial,86,sender,100,0.5,5,67,70,64,0,-3,14,-183,3132.6679045394962,1642699726028,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699699997,0
sona-36554,linear,over,trial,87,receiver,100,0.5,5,47,52,48,-1,1,13,-182,5258.927432363952,1642699736687,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699699997,0
sona-36554,linear,over,trial,88,sender,100,0.5,5,45,51,50,5,-5,18,-187,2911.697183930188,1642699756397,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699699997,0
sona-36554,linear,over,trial,89,receiver,100,0.5,5,91,95,85,-6,0,12,-187,6139.989788233741,1642699765837,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699699997,0
sona-36554,linear,over,trial,90,sender,100,0.5,5,52,66,63,11,-11,23,-198,3086.653766167918,1642699815436,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699815436,0
sona-36554,linear,over,trial,91,receiver,100,0.5,5,17,23,23,-6,6,17,-192,7483.050260660081,1642699832970,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",23,23,1642699832970,0
sona-36554,linear,over,trial,92,sender,100,0.5,5,62,66,63,1,-1,18,-193,2287.162932924334,1642699859233,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699832970,0
sona-36554,linear,over,trial,93,receiver,100,0.5,5,65,68,60,-5,0,13,-193,6043.869046137842,1642699871598,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699832970,0
sona-36554,linear,over,trial,94,sender,100,0.5,5,63,72,68,5,-5,18,-198,2348.552574358243,1642699894550,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699832970,0
sona-36554,linear,over,trial,95,receiver,100,0.5,5,52,58,54,-2,2,16,-196,5569.231940449712,1642699905847,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699905847,0
sona-36554,linear,over,trial,96,sender,100,0.5,5,7,25,20,13,-13,29,-209,2211.37092114816,1642699966987,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699905847,0
sona-36554,linear,over,trial,97,receiver,100,0.5,5,87,95,80,-7,0,22,-209,7045.992098079354,1642699982435,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",95,95,1642699982435,0
sona-36554,linear,over,trial,98,sender,100,0.5,5,28,37,34,6,-6,28,-215,2987.197362942962,1642700015255,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699982435,0
sona-36554,linear,over,trial,99,receiver,100,0.5,5,38,44,40,-2,2,26,-213,6229.037540539313,1642700024404,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642699982435,0
sona-36554,linear,over,trial,100,sender,100,0.5,5,74,79,76,2,-2,28,-215,2978.862159933562,1642700038423,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642700038423,0
sona-33756,unif,over,practice,1,sender,100,0.5,5,21,58,58,37,-37,37,-37,3119.6876120054667,1642388513605,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",21,21,1642388513605,0
sona-33756,unif,over,practice,2,receiver,100,0.5,5,75,75,35,-40,0,-3,-37,5523.301371494451,1642388548007,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",75,75,1642388548007,0
sona-33756,unif,over,trial,1,sender,100,0.5,5,64,91,89,25,-25,25,-25,2637.2933190212552,1642388598333,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",64,64,1642388598333,0
sona-33756,unif,over,trial,2,receiver,100,0.5,5,46,52,45,-1,0,24,-25,5288.717073399452,1642388616288,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388598333,0
sona-33756,unif,over,trial,3,sender,100,0.5,5,66,90,83,17,-17,41,-42,2467.623020137546,1642388639797,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388598333,0
sona-33756,unif,over,trial,4,receiver,100,0.5,5,21,26,26,-5,5,36,-37,6418.120030947521,1642388649827,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388598333,0
sona-33756,unif,over,trial,5,sender,100,0.5,5,58,70,67,9,-9,45,-46,2480.525077715897,1642388669021,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388669021,0
sona-33756,unif,over,trial,6,receiver,100,0.5,5,57,66,55,-2,0,43,-46,6437.162226788463,1642388687713,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388669021,0
sona-33756,unif,over,trial,7,sender,100,0.5,5,20,85,83,63,-63,106,-109,2176.972511317556,1642388744696,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388669021,0
sona-33756,unif,over,trial,8,receiver,100,0.5,5,60,66,50,-10,0,96,-109,5598.975025650433,1642388758698,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388669021,0
sona-33756,unif,over,trial,9,sender,100,0.5,5,44,50,45,1,-1,97,-110,2321.0616789649885,1642388772651,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388669021,0
sona-33756,unif,over,trial,10,receiver,100,0.5,5,99,100,40,-59,0,38,-110,7268.36175249395,1642388786784,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388786784,0
sona-33756,unif,over,trial,11,sender,100,0.5,5,42,70,65,23,-23,61,-133,2749.040238650824,1642388814100,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",42,42,1642388814100,0
sona-33756,unif,over,trial,12,receiver,100,0.5,5,43,48,30,-13,0,48,-133,5160.538701177764,1642388830332,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388814100,0
sona-33756,unif,over,trial,13,sender,100,0.5,5,40,60,53,13,-13,61,-146,2254.253631379469,1642388853212,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388814100,0
sona-33756,unif,over,trial,14,receiver,100,0.5,5,90,91,68,-22,0,39,-146,6631.123917379611,1642388863808,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388814100,0
sona-33756,unif,over,trial,15,sender,100,0.5,5,27,12,3,0,-24,39,-170,2238.3412574264066,1642388882566,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388882566,0
sona-33756,unif,over,trial,16,receiver,100,0.5,5,55,56,50,-5,0,34,-170,7497.7011680142905,1642388899073,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388882566,0
sona-33756,unif,over,trial,17,sender,100,0.5,5,62,66,64,2,-2,36,-172,2253.6370282509833,1642388913569,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388882566,0
sona-33756,unif,over,trial,18,receiver,100,0.5,5,62,67,67,-5,5,31,-167,7003.551388121692,1642388934649,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388882566,0
sona-33756,unif,over,trial,19,sender,100,0.5,5,40,73,68,28,-28,59,-195,2941.0076894373387,1642388964222,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388882566,0
sona-33756,unif,over,trial,20,receiver,100,0.5,5,86,88,46,-40,0,19,-195,5245.095043571505,1642388975846,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388975846,0
sona-33756,unif,over,trial,21,sender,100,0.5,5,81,90,86,5,-5,24,-200,2346.0496206019834,1642389004378,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388975846,0
sona-33756,unif,over,trial,22,receiver,100,0.5,5,69,77,45,-24,0,0,-200,5911.4858605918635,1642389014880,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642388975846,0
sona-33756,unif,over,trial,23,sender,100,0.5,5,53,75,71,18,-18,18,-218,3057.115328992657,1642389038298,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",53,53,1642389038298,0
sona-33756,unif,over,trial,24,receiver,100,0.5,5,71,78,67,-4,0,14,-218,5611.855187227193,1642389053054,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389038298,0
sona-33756,unif,over,trial,25,sender,100,0.5,5,47,68,64,17,-17,31,-235,3019.155264214798,1642389074080,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389074080,0
sona-33756,unif,over,trial,26,receiver,100,0.5,5,40,45,35,-5,0,26,-235,5601.796246692145,1642389083994,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389074080,0
sona-33756,unif,over,trial,27,sender,100,0.5,5,39,75,73,34,-34,60,-269,2094.259152592293,1642389115526,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389074080,0
sona-33756,unif,over,trial,28,receiver,100,0.5,5,81,86,66,-15,0,45,-269,6845.865473372245,1642389125618,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",86,86,1642389125618,0
sona-33756,unif,over,trial,29,sender,100,0.5,5,17,60,53,36,-36,81,-305,2854.5581750478023,1642389163516,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389125618,0
sona-33756,unif,over,trial,30,receiver,100,0.5,5,42,50,35,-7,0,74,-305,5368.233431438483,1642389172764,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389172764,0
sona-33756,unif,over,trial,31,sender,100,0.5,5,47,64,60,13,-13,87,-318,2865.0638747131816,1642389193924,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389172764,0
sona-33756,unif,over,trial,32,receiver,100,0.5,5,35,44,25,-10,0,77,-318,6104.11276497859,1642389208000,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389172764,0
sona-33756,unif,over,trial,33,sender,100,0.5,5,9,70,67,58,-58,135,-376,2180.4279959346773,1642389246414,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389172764,0
sona-33756,unif,over,trial,34,receiver,100,0.5,5,31,39,26,-5,0,130,-376,5580.81844954038,1642389257101,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389172764,0
sona-33756,unif,over,trial,35,sender,100,0.5,5,39,82,79,40,-40,170,-416,2351.247858424018,1642389285896,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389285896,0
sona-33756,unif,over,trial,36,receiver,100,0.5,5,38,43,34,-4,0,166,-416,5893.805635446375,1642389297040,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389285896,0
sona-33756,unif,over,trial,37,sender,100,0.5,5,62,87,84,22,-22,188,-438,2646.3482854490358,1642389319828,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389285896,0
sona-33756,unif,over,trial,38,receiver,100,0.5,5,59,64,47,-12,0,176,-438,5127.431601982188,1642389333376,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389285896,0
sona-33756,unif,over,trial,39,sender,100,0.5,5,68,68,62,0,-6,176,-444,2103.056928605121,1642389341190,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389285896,0
sona-33756,unif,over,trial,40,receiver,100,0.5,5,43,49,26,-17,0,159,-444,5454.826500480078,1642389350512,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642389350512,0
sona-33756,unif,over,trial,41,sender,100,0.5,5,95,92,85,0,-10,159,-454,2288.1599382998243,1642389365568,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",95,95,1642389365568,0
sona-33756,unif,over,trial,42,receiver,100,0.5,5,35,38,16,-19,0,140,-454,5402.950141418434,1642389379352,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389365568,0
sona-33756,unif,over,trial,43,sender,100,0.5,5,67,80,73,6,-6,146,-460,2880.313430766648,1642389394488,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389365568,0
sona-33756,unif,over,trial,44,receiver,100,0.5,5,52,59,35,-17,0,129,-460,5795.049503410213,1642389404036,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389365568,0
sona-33756,unif,over,trial,45,sender,100,0.5,5,48,74,66,18,-18,147,-478,2489.90218348728,1642389426902,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389426902,0
sona-33756,unif,over,trial,46,receiver,100,0.5,5,68,72,46,-22,0,125,-478,6931.768759922341,1642389439206,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389426902,0
sona-33756,unif,over,trial,47,sender,100,0.5,5,26,69,62,36,-36,161,-514,2474.045503593442,1642389470307,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389426902,0
sona-33756,unif,over,trial,48,receiver,100,0.5,5,31,34,17,-14,0,147,-514,6477.8074076322155,1642389481836,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642389426902,0
